Date, Time, Relative Time, Platform Temp., Sample Temp., Stage 1 Temp., Stage 2 Temp., User Temp., Compressor Supply, Compressor Return, Compressor State, Compressor Speed, Head Speed, Vacuum Pressure, Units, Stage 1 Heater Set, Stage 1 Heater Watt., Stage 2 Heater Set, Stage 2 Heater Watt., Platform Heater Set, Platform Heater Watt., User Heater Set, User Heater Watt., System State, Manual Mode, PID Temp Control, Compressor Status, Vacuum Pump (On/off), Case Valve (Open/Closed), Vent Valve (Open/Closed), Target Temp., Sample Therm Enabled, Sample Therm Resistance, User Therm Enabled, User Therm Resistance, Stage 1 Therm Resistance, Stage 2 Therm Resistance, Stage 1 Heater Resistance, Stage 2 Heater Resistance, Platform Heater Resistance, Capsule Temp., He Temp., Oil Flow Ratio, Oil Level, Fan Speed, Solenoid Valve State, Oil Temp., Exhaust Temp.
10/20/2016, 0:05:35.643, 09:32:39, 4.866, 4.959, 59.14, 4.32, 0.000, 2.138, 0.754, REMOTE MODE, 14, 40, HiVac, , 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, Standby - IDLE, False, False, ON, OFF, Closed, Closed, 5.00 K, True, 3598.25, False, NaN, 10667.02, 2951.83, 104.00, 106.00, 100.00, 49.26, 24.03, 0.75, 26.31, 1, 0, 43.01, 31.87
10/20/2016, 0:06:05.302, 09:33:09, 4.880, 4.914, 58.88, 4.68, 0.000, 2.135, 0.758, REMOTE MODE, 14, 40, HiVac, , 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, Standby - IDLE, False, False, ON, OFF, Closed, Closed, 5.00 K, True, 3638.12, False, NaN, 10670.50, 2690.72, 104.00, 106.00, 100.00, 49.26, 24.03, 0.75, 26.31, 1, 0, 43.01, 31.87
10/20/2016, 0:06:34.960, 09:33:38, 4.935, 4.961, 59.15, 4.32, 0.000, 2.135, 0.758, REMOTE MODE, 14, 40, HiVac, , 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, Standby - IDLE, False, False, ON, OFF, Closed, Closed, 5.00 K, True, 3596.00, False, NaN, 10666.90, 2952.35, 104.00, 106.00, 100.00, 49.26, 23.93, 0.75, 26.31, 1, 0, 43.01, 31.76
10/20/2016, 0:07:04.619, 09:34:08, 4.915, 4.897, 58.87, 4.65, 0.000, 2.135, 0.758, REMOTE MODE, 14, 40, HiVac, , 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, Standby - IDLE, False, False, ON, OFF, Closed, Closed, 5.00 K, True, 3654.23, False, NaN, 10670.55, 2709.31, 104.00, 106.00, 100.00, 49.26, 23.93, 0.75, 26.31, 1, 0, 43.01, 31.87
10/20/2016, 0:07:34.277, 09:34:38, 4.881, 4.964, 59.15, 4.32, 0.000, 2.135, 0.751, REMOTE MODE, 14, 40, HiVac, , 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, Standby - IDLE, False, False, ON, OFF, Closed, Closed, 5.00 K, True, 3594.06, False, NaN, 10666.90, 2951.44, 104.00, 106.00, 100.00, 49.26, 23.93, 0.75, 26.31, 1, 0, 43.01, 31.87
10/20/2016, 0:08:03.936, 09:35:07, 4.900, 4.901, 58.88, 4.52, 0.000, 2.135, 0.751, REMOTE MODE, 14, 40, HiVac, , 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, Standby - IDLE, False, False, ON, OFF, Closed, Closed, 5.00 K, True, 3650.56, False, NaN, 10670.48, 2803.25, 104.00, 106.00, 100.00, 49.26, 23.93, 0.75, 26.31, 1, 0, 43.01, 31.87
10/20/2016, 0:08:33.595, 09:35:37, 4.923, 4.958, 59.15, 4.40, 0.000, 2.135, 0.754, REMOTE MODE, 14, 40, HiVac, , 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, Standby - IDLE, False, False, ON, OFF, Closed, Closed, 5.00 K, True, 3599.45, False, NaN, 10666.98, 2887.16, 104.00, 106.00, 100.00, 49.26, 23.93, 0.75, 26.31, 1, 0, 43.01, 31.76
10/20/2016, 0:09:03.254, 09:36:07, 4.880, 4.905, 59.42, 4.38, 0.000, 2.135, 0.754, REMOTE MODE, 14, 40, HiVac, , 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, Standby - IDLE, False, False, ON, OFF, Closed, Closed, 5.00 K, True, 3646.63, False, NaN, 10663.40, 2903.97, 104.00, 106.00, 100.00, 49.12, 23.93, 0.76, 26.31, 1, 0, 43.01, 31.76
10/20/2016, 0:09:32.913, 09:36:36, 4.865, 4.937, 59.42, 4.46, 0.000, 2.132, 0.744, REMOTE MODE, 14, 40, HiVac, , 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, Standby - IDLE, False, False, ON, OFF, Closed, Closed, 5.00 K, True, 3618.00, False, NaN, 10663.41, 2843.52, 104.00, 106.00, 100.00, 49.12, 23.93, 0.75, 26.31, 1, 0, 42.88, 31.76
10/20/2016, 0:10:02.556, 09:37:06, 4.924, 4.938, 59.15, 4.36, 0.000, 2.132, 0.748, REMOTE MODE, 14, 40, HiVac, , 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, Standby - IDLE, False, False, ON, OFF, Closed, Closed, 5.00 K, True, 3616.80, False, NaN, 10666.89, 2921.39, 104.00, 106.00, 100.00, 49.12, 23.83, 0.75, 26.31, 1, 0, 42.88, 31.76
10/20/2016, 0:10:32.214, 09:37:36, 4.938, 4.916, 59.16, 4.63, 0.000, 2.132, 0.748, REMOTE MODE, 14, 40, HiVac, , 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, Standby - IDLE, False, False, ON, OFF, Closed, Closed, 5.00 K, True, 3637.04, False, NaN, 10666.87, 2726.83, 104.00, 106.00, 100.00, 49.12, 23.93, 0.75, 26.31, 1, 0, 42.88, 31.76
10/20/2016, 0:11:01.873, 09:38:05, 4.865, 4.965, 59.16, 4.33, 0.000, 2.132, 0.744, REMOTE MODE, 14, 40, HiVac, , 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, Standby - IDLE, False, False, ON, OFF, Closed, Closed, 5.00 K, True, 3593.11, False, NaN, 10666.84, 2949.23, 104.00, 106.00, 100.00, 49.12, 23.83, 0.75, 26.31, 1, 0, 42.88, 31.76
10/20/2016, 0:11:31.532, 09:38:35, 4.875, 4.910, 59.14, 4.66, 0.000, 2.132, 0.744, REMOTE MODE, 14, 40, HiVac, , 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, Standby - IDLE, False, False, ON, OFF, Closed, Closed, 5.00 K, True, 3642.35, False, NaN, 10667.13, 2706.59, 104.00, 106.00, 100.00, 49.12, 23.83, 0.75, 26.31, 1, 0, 42.88, 31.76
10/20/2016, 0:12:01.190, 09:39:05, 4.937, 4.966, 59.16, 4.32, 0.000, 2.132, 0.744, REMOTE MODE, 14, 40, HiVac, , 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, Standby - IDLE, False, False, ON, OFF, Closed, Closed, 5.00 K, True, 3591.64, False, NaN, 10666.76, 2948.10, 104.00, 106.00, 100.00, 49.12, 23.83, 0.75, 26.31, 1, 0, 42.88, 31.76
10/20/2016, 0:12:30.848, 09:39:34, 4.926, 4.896, 59.42, 4.62, 0.000, 2.128, 0.744, REMOTE MODE, 14, 40, HiVac, , 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, Standby - IDLE, False, False, ON, OFF, Closed, Closed, 5.00 K, True, 3655.28, False, NaN, 10663.43, 2730.37, 104.00, 106.00, 100.00, 49.12, 23.83, 0.75, 26.31, 1, 0, 42.88, 31.76
10/20/2016, 0:13:00.492, 09:40:04, 4.874, 4.958, 59.15, 4.33, 0.000, 2.128, 0.744, REMOTE MODE, 14, 40, HiVac, , 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, Standby - IDLE, False, False, ON, OFF, Closed, Closed, 5.00 K, True, 3598.86, False, NaN, 10666.87, 2945.89, 104.00, 106.00, 100.00, 49.12, 23.83, 0.75, 26.65, 1, 0, 42.88, 31.76
10/20/2016, 0:13:30.150, 09:40:34, 4.897, 4.909, 59.16, 4.46, 0.000, 2.128, 0.744, REMOTE MODE, 14, 40, HiVac, , 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, Standby - IDLE, False, False, ON, OFF, Closed, Closed, 5.00 K, True, 3643.29, False, NaN, 10666.78, 2843.17, 104.00, 106.00, 100.00, 49.12, 23.83, 0.75, 26.65, 1, 0, 42.88, 31.76
10/20/2016, 0:13:59.809, 09:41:03, 4.918, 4.953, 59.16, 4.46, 0.000, 2.132, 0.741, REMOTE MODE, 14, 40, HiVac, , 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, Standby - IDLE, False, False, ON, OFF, Closed, Closed, 5.00 K, True, 3603.67, False, NaN, 10666.84, 2841.51, 104.00, 106.00, 100.00, 49.12, 23.83, 0.75, 26.65, 1, 0, 42.88, 31.76
10/20/2016, 0:14:29.468, 09:41:33, 4.893, 4.915, 59.16, 4.36, 0.000, 2.128, 0.744, REMOTE MODE, 14, 40, HiVac, , 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, Standby - IDLE, False, False, ON, OFF, Closed, Closed, 5.00 K, True, 3637.32, False, NaN, 10666.83, 2923.00, 104.00, 106.00, 100.00, 49.12, 23.83, 0.75, 26.65, 1, 0, 42.88, 31.76
10/20/2016, 0:14:59.127, 09:42:03, 4.869, 4.931, 59.16, 4.51, 0.000, 2.128, 0.744, REMOTE MODE, 14, 40, HiVac, , 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, Standby - IDLE, False, False, ON, OFF, Closed, Closed, 5.00 K, True, 3622.63, False, NaN, 10666.80, 2809.27, 104.00, 106.00, 100.00, 49.12, 23.83, 0.75, 26.65, 1, 0, 42.88, 31.76
10/20/2016, 0:15:28.785, 09:42:32, 4.918, 4.952, 59.16, 4.33, 0.000, 2.135, 0.751, REMOTE MODE, 14, 40, HiVac, , 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, Standby - IDLE, False, False, ON, OFF, Closed, Closed, 5.00 K, True, 3604.64, False, NaN, 10666.79, 2944.57, 104.00, 106.00, 100.00, 49.12, 23.73, 0.75, 26.65, 1, 0, 42.88, 31.76
10/20/2016, 0:15:58.443, 09:43:02, 4.935, 4.907, 58.89, 4.69, 0.000, 2.135, 0.748, REMOTE MODE, 14, 40, HiVac, , 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, Standby - IDLE, False, False, ON, OFF, Closed, Closed, 5.00 K, True, 3644.60, False, NaN, 10670.32, 2687.26, 104.00, 106.00, 100.00, 49.12, 23.73, 0.75, 26.65, 1, 0, 42.88, 31.76
10/20/2016, 0:16:28.086, 09:43:32, 4.872, 4.971, 59.17, 4.33, 0.000, 2.132, 0.748, REMOTE MODE, 14, 40, HiVac, , 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, Standby - IDLE, False, False, ON, OFF, Closed, Closed, 5.00 K, True, 3587.57, False, NaN, 10666.74, 2946.70, 104.00, 106.00, 100.00, 49.12, 23.73, 0.75, 26.65, 1, 0, 42.88, 31.87
10/20/2016, 0:16:57.745, 09:44:01, 4.869, 4.903, 59.16, 4.61, 0.000, 2.132, 0.748, REMOTE MODE, 14, 40, HiVac, , 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, Standby - IDLE, False, False, ON, OFF, Closed, Closed, 5.00 K, True, 3648.55, False, NaN, 10666.79, 2739.97, 104.00, 106.00, 100.00, 49.12, 23.83, 0.76, 26.65, 1, 0, 43.01, 31.98
10/20/2016, 0:17:27.403, 09:44:31, 4.934, 4.966, 59.16, 4.33, 0.000, 2.138, 0.754, REMOTE MODE, 14, 40, HiVac, , 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, Standby - IDLE, False, False, ON, OFF, Closed, Closed, 5.00 K, True, 3591.64, False, NaN, 10666.78, 2952.85, 104.00, 106.00, 100.00, 49.12, 23.83, 0.76, 26.65, 1, 0, 43.13, 32.20
10/20/2016, 0:17:57.061, 09:45:01, 4.929, 4.893, 59.16, 4.58, 0.000, 2.138, 0.751, REMOTE MODE, 14, 40, HiVac, , 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, Standby - IDLE, False, False, ON, OFF, Closed, Closed, 5.00 K, True, 3658.41, False, NaN, 10666.77, 2761.08, 104.00, 106.00, 100.00, 49.12, 23.93, 0.77, 26.65, 1, 0, 43.26, 32.30
10/20/2016, 0:18:26.720, 09:45:30, 4.861, 4.944, 59.16, 4.35, 0.000, 2.138, 0.751, REMOTE MODE, 14, 40, HiVac, , 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, Standby - IDLE, False, False, ON, OFF, Closed, Closed, 5.00 K, True, 3611.57, False, NaN, 10666.81, 2932.38, 104.00, 106.00, 100.00, 49.26, 23.93, 0.76, 26.65, 1, 0, 43.26, 32.30
10/20/2016, 0:18:56.378, 09:46:00, 4.876, 4.910, 59.45, 4.39, 0.000, 2.138, 0.758, REMOTE MODE, 14, 40, HiVac, , 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, Standby - IDLE, False, False, ON, OFF, Closed, Closed, 5.00 K, True, 3642.36, False, NaN, 10663.13, 2895.60, 104.00, 106.00, 100.00, 49.26, 24.03, 0.77, 26.65, 1, 0, 43.39, 32.52
10/20/2016, 0:19:26.037, 09:46:30, 4.897, 4.933, 59.43, 4.51, 0.000, 2.138, 0.758, REMOTE MODE, 14, 40, HiVac, , 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, Standby - IDLE, False, False, ON, OFF, Closed, Closed, 5.00 K, True, 3621.58, False, NaN, 10663.31, 2806.48, 104.00, 106.00, 100.00, 49.40, 24.14, 0.76, 26.31, 1, 0, 43.39, 32.63
10/20/2016, 0:19:55.680, 09:46:59, 4.895, 4.917, 59.17, 4.32, 0.000, 2.138, 0.758, REMOTE MODE, 14, 40, HiVac, , 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, Standby - IDLE, False, False, ON, OFF, Closed, Closed, 5.00 K, True, 3635.82, False, NaN, 10666.74, 2956.96, 104.00, 106.00, 100.00, 49.40, 24.14, 0.77, 26.31, 1, 0, 43.51, 32.85
10/20/2016, 0:20:25.339, 09:47:29, 4.859, 4.908, 58.89, 4.55, 0.000, 2.135, 0.758, REMOTE MODE, 14, 40, HiVac, , 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, Standby - IDLE, False, False, ON, OFF, Closed, Closed, 5.00 K, True, 3644.13, False, NaN, 10670.30, 2782.29, 104.00, 106.00, 100.00, 49.40, 24.24, 0.77, 26.65, 1, 0, 43.64, 32.85
10/20/2016, 0:20:54.997, 09:47:59, 4.896, 4.955, 59.17, 4.31, 0.000, 2.138, 0.758, REMOTE MODE, 14, 40, HiVac, , 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, Standby - IDLE, False, False, ON, OFF, Closed, Closed, 5.00 K, True, 3601.27, False, NaN, 10666.71, 2962.28, 104.00, 106.00, 100.00, 49.54, 24.34, 0.77, 26.31, 1, 0, 43.77, 32.96
10/20/2016, 0:21:24.657, 09:48:28, 4.915, 4.887, 58.89, 4.66, 0.000, 2.138, 0.758, REMOTE MODE, 14, 40, HiVac, , 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, Standby - IDLE, False, False, ON, OFF, Closed, Closed, 5.00 K, True, 3663.16, False, NaN, 10670.28, 2703.29, 104.00, 106.00, 100.00, 49.54, 24.44, 0.78, 26.31, 1, 0, 43.90, 33.07
10/20/2016, 0:21:54.315, 09:48:58, 4.860, 4.954, 59.17, 4.31, 0.000, 2.138, 0.761, REMOTE MODE, 14, 40, HiVac, , 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, Standby - IDLE, False, False, ON, OFF, Closed, Closed, 5.00 K, True, 3602.97, False, NaN, 10666.67, 2962.93, 104.00, 106.00, 100.00, 49.69, 24.44, 0.77, 26.31, 1, 0, 43.90, 33.18
10/20/2016, 0:22:23.974, 09:49:27, 4.850, 4.883, 58.90, 4.56, 0.000, 2.135, 0.751, REMOTE MODE, 14, 40, HiVac, , 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, Standby - IDLE, False, False, ON, OFF, Closed, Closed, 5.00 K, True, 3667.15, False, NaN, 10670.23, 2772.53, 104.00, 106.00, 100.00, 49.69, 24.54, 0.77, 26.31, 1, 0, 44.03, 33.18
10/20/2016, 0:22:53.616, 09:49:57, 4.915, 4.949, 59.17, 4.34, 0.000, 2.138, 0.754, REMOTE MODE, 14, 40, HiVac, , 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, Standby - IDLE, False, False, ON, OFF, Closed, Closed, 5.00 K, True, 3606.94, False, NaN, 10666.69, 2936.43, 104.00, 106.00, 100.00, 49.69, 24.64, 0.77, 26.31, 1, 0, 44.03, 33.29
10/20/2016, 0:23:23.275, 09:50:27, 4.859, 4.887, 59.44, 4.51, 0.000, 2.138, 0.754, REMOTE MODE, 14, 40, HiVac, , 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, Standby - IDLE, False, False, ON, OFF, Closed, Closed, 5.00 K, True, 3663.90, False, NaN, 10663.27, 2805.93, 104.00, 106.00, 100.00, 49.83, 24.64, 0.77, 26.31, 1, 0, 44.15, 33.29
10/20/2016, 0:23:52.933, 09:50:56, 4.850, 4.931, 59.43, 4.38, 0.000, 2.135, 0.748, REMOTE MODE, 14, 40, HiVac, , 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, Standby - IDLE, False, False, ON, OFF, Closed, Closed, 5.00 K, True, 3623.22, False, NaN, 10666.66, 2904.57, 104.00, 106.00, 100.00, 49.83, 24.75, 0.77, 26.31, 1, 0, 44.15, 33.40
10/20/2016, 0:24:22.592, 09:51:26, 4.864, 4.914, 59.44, 4.37, 0.000, 2.138, 0.748, REMOTE MODE, 14, 40, HiVac, , 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, Standby - IDLE, False, False, ON, OFF, Closed, Closed, 5.00 K, True, 3638.36, False, NaN, 10663.19, 2913.78, 104.00, 106.00, 100.00, 49.97, 24.85, 0.77, 26.31, 1, 0, 44.28, 33.51
10/20/2016, 0:24:52.251, 09:51:56, 4.924, 4.906, 59.43, 4.56, 0.000, 2.138, 0.748, REMOTE MODE, 14, 40, HiVac, , 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, Standby - IDLE, False, False, ON, OFF, Closed, Closed, 5.00 K, True, 3630.79, False, NaN, 10663.28, 2773.75, 104.00, 106.00, 100.00, 49.97, 24.85, 0.77, 26.31, 1, 0, 44.28, 33.51
10/20/2016, 0:25:21.909, 09:52:25, 4.903, 4.926, 59.18, 4.31, 0.000, 2.138, 0.751, REMOTE MODE, 14, 40, HiVac, , 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, Standby - IDLE, False, False, ON, OFF, Closed, Closed, 5.00 K, True, 3627.59, False, NaN, 10666.57, 2963.76, 104.00, 106.00, 100.00, 49.97, 24.95, 0.78, 26.31, 1, 0, 44.41, 33.62
10/20/2016, 0:25:51.568, 09:52:55, 4.866, 4.900, 58.89, 4.62, 0.000, 2.135, 0.748, REMOTE MODE, 14, 40, HiVac, , 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, Standby - IDLE, False, False, ON, OFF, Closed, Closed, 5.00 K, True, 3651.23, False, NaN, 10670.28, 2729.39, 104.00, 106.00, 100.00, 49.97, 25.05, 0.78, 26.31, 1, 0, 44.41, 33.62
10/20/2016, 0:26:21.211, 09:53:25, 4.885, 4.950, 59.17, 4.31, 0.000, 2.138, 0.748, REMOTE MODE, 14, 40, HiVac, , 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, Standby - IDLE, False, False, ON, OFF, Closed, Closed, 5.00 K, True, 3605.76, False, NaN, 10666.67, 2962.03, 104.00, 106.00, 100.00, 50.11, 25.15, 0.77, 26.31, 1, 0, 44.41, 33.73
10/20/2016, 0:26:50.871, 09:53:54, 4.909, 4.882, 58.90, 4.63, 0.000, 2.138, 0.751, REMOTE MODE, 14, 40, HiVac, , 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, Standby - IDLE, False, False, ON, OFF, Closed, Closed, 5.00 K, True, 3668.22, False, NaN, 10670.18, 2723.67, 104.00, 106.00, 100.00, 50.11, 25.15, 0.78, 26.31, 1, 0, 44.54, 33.73
10/20/2016, 0:27:20.530, 09:54:24, 4.868, 4.947, 59.17, 4.31, 0.000, 2.135, 0.748, REMOTE MODE, 14, 40, HiVac, , 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, Standby - IDLE, False, False, ON, OFF, Closed, Closed, 5.00 K, True, 3608.70, False, NaN, 10666.65, 2963.06, 104.00, 106.00, 100.00, 50.11, 25.26, 0.78, 26.31, 1, 0, 44.54, 33.73
