Date, Time, Relative Time, Platform Temp., Sample Temp., Stage 1 Temp., Stage 2 Temp., User Temp., Compressor Supply, Compressor Return, Compressor State, Compressor Speed, Head Speed, Vacuum Pressure, Units, Stage 1 Heater Set, Stage 1 Heater Watt., Stage 2 Heater Set, Stage 2 Heater Watt., Platform Heater Set, Platform Heater Watt., User Heater Set, User Heater Watt., System State, Manual Mode, PID Temp Control, Compressor Status, Vacuum Pump (On/off), Case Valve (Open/Closed), Vent Valve (Open/Closed), Target Temp., Sample Therm Enabled, Sample Therm Resistance, User Therm Enabled, User Therm Resistance, Stage 1 Therm Resistance, Stage 2 Therm Resistance, Stage 1 Heater Resistance, Stage 2 Heater Resistance, Platform Heater Resistance, Capsule Temp., He Temp., Oil Flow Ratio, Oil Level, Fan Speed, Solenoid Valve State, Oil Temp., Exhaust Temp.
10/11/2016, 13:43:02.438, 00:05:01, 294.930, 295.139, 294.49, 294.75, 0.000, 1.801, 1.785, REMOTE MODE, 14, 70, 4.19288, Torr, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, CoolDown - MEDIUM LEAK TEST, False, False, OFF, ON, Open, Closed, 2.00 K, True, 70.48, False, NaN, 42.36, 66.39, 104.00, 106.00, 100.00, 22.51, 22.72, 0.00, 96.61, 1, 0, 22.51, 22.92
10/11/2016, 13:43:32.084, 00:05:30, 294.918, 295.130, 294.49, 294.73, 0.000, 1.801, 1.785, REMOTE MODE, 14, 70, 4.27371, Torr, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, Stopped - IDLE, True, False, OFF, OFF, Closed, Closed, 2.00 K, True, 70.49, False, NaN, 42.37, 66.39, 104.00, 106.00, 100.00, 22.51, 22.72, 0.00, 96.61, 1, 0, 22.51, 22.92
10/11/2016, 13:44:01.741, 00:06:00, 294.976, 295.198, 294.57, 294.78, 0.000, 1.801, 1.785, REMOTE MODE, 14, 70, 686.57430, Torr, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, Stopped - IDLE, True, False, OFF, OFF, Closed, Open, 2.00 K, True, 70.47, False, NaN, 42.22, 66.38, 104.00, 106.00, 100.00, 22.51, 22.72, 0.00, 96.61, 1, 0, 22.51, 22.92
10/11/2016, 13:44:31.398, 00:06:30, 294.970, 295.185, 294.57, 294.78, 0.000, 1.801, 1.785, REMOTE MODE, 14, 70, 699.81020, Torr, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, Stopped - IDLE, True, False, OFF, OFF, Closed, Closed, 2.00 K, True, 70.47, False, NaN, 42.23, 66.38, 104.00, 106.00, 100.00, 22.51, 22.72, 0.00, 96.61, 1, 0, 22.51, 23.02
10/11/2016, 13:45:01.055, 00:06:59, 294.962, 295.177, 294.57, 294.78, 0.000, 1.801, 1.785, REMOTE MODE, 14, 70, 686.57430, Torr, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, Stopped - IDLE, True, False, OFF, OFF, Closed, Closed, 2.00 K, True, 70.48, False, NaN, 42.23, 66.38, 104.00, 106.00, 100.00, 22.51, 22.82, 0.00, 96.61, 1, 0, 22.62, 23.02
10/11/2016, 13:45:30.714, 00:07:29, 294.955, 295.172, 294.57, 294.79, 0.000, 1.801, 1.785, REMOTE MODE, 14, 70, 686.57430, Torr, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, Stopped - IDLE, True, False, OFF, OFF, Closed, Closed, 2.00 K, True, 70.48, False, NaN, 42.22, 66.38, 104.00, 106.00, 100.00, 22.51, 22.82, 0.00, 96.61, 1, 0, 22.62, 23.02
10/11/2016, 13:46:00.367, 00:07:59, 294.949, 295.167, 294.57, 294.79, 0.000, 1.801, 1.785, REMOTE MODE, 14, 70, 686.57430, Torr, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, Stopped - IDLE, True, False, OFF, OFF, Closed, Closed, 2.00 K, True, 70.48, False, NaN, 42.23, 66.38, 104.00, 106.00, 100.00, 22.51, 22.82, 0.00, 96.61, 1, 0, 22.62, 23.12
10/11/2016, 13:46:30.025, 00:08:28, 294.944, 295.163, 294.57, 294.79, 0.000, 1.801, 1.785, REMOTE MODE, 14, 70, 686.57430, Torr, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, Stopped - IDLE, True, False, OFF, OFF, Closed, Closed, 2.00 K, True, 70.48, False, NaN, 42.23, 66.38, 104.00, 106.00, 100.00, 22.51, 22.82, 0.00, 96.61, 1, 0, 22.62, 23.12
10/11/2016, 13:46:59.679, 00:08:58, 294.940, 295.158, 294.57, 294.79, 0.000, 1.801, 1.785, REMOTE MODE, 14, 70, 686.57430, Torr, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, Stopped - IDLE, True, False, OFF, OFF, Closed, Closed, 2.00 K, True, 70.48, False, NaN, 42.23, 66.38, 104.00, 106.00, 100.00, 22.51, 22.82, 0.00, 96.61, 1, 0, 22.62, 23.22
10/11/2016, 13:47:29.337, 00:09:28, 294.914, 295.135, 294.50, 294.77, 0.000, 1.801, 1.789, REMOTE MODE, 14, 70, 379.84910, Torr, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, Stopped - IDLE, True, False, OFF, ON, Open, Closed, 2.00 K, True, 70.49, False, NaN, 42.34, 66.38, 104.00, 106.00, 100.00, 22.51, 22.82, 0.00, 96.61, 1, 0, 22.62, 23.22
10/11/2016, 13:47:59.005, 00:09:57, 294.882, 295.102, 294.49, 294.75, 0.000, 1.801, 1.789, REMOTE MODE, 14, 70, 55.21270, Torr, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, Stopped - IDLE, True, False, OFF, ON, Open, Closed, 2.00 K, True, 70.49, False, NaN, 42.36, 66.39, 104.00, 106.00, 100.00, 22.51, 22.82, 0.00, 96.61, 1, 0, 22.62, 23.32
10/11/2016, 13:48:28.650, 00:10:27, 294.866, 295.086, 294.48, 294.73, 0.000, 1.801, 1.789, REMOTE MODE, 14, 70, 17.22577, Torr, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, Stopped - IDLE, True, False, OFF, ON, Open, Closed, 2.00 K, True, 70.50, False, NaN, 42.38, 66.39, 104.00, 106.00, 100.00, 22.51, 22.92, 0.00, 96.61, 1, 0, 22.62, 23.32
10/11/2016, 13:48:58.306, 00:10:57, 294.853, 295.074, 294.47, 294.73, 0.000, 1.801, 1.789, REMOTE MODE, 14, 70, 7.57860, Torr, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, Stopped - IDLE, True, False, OFF, ON, Open, Closed, 2.00 K, True, 70.50, False, NaN, 42.39, 66.39, 104.00, 106.00, 100.00, 22.51, 22.92, 0.00, 96.61, 1, 0, 22.62, 23.42
10/11/2016, 13:49:27.973, 00:11:26, 294.842, 295.063, 294.47, 294.72, 0.000, 1.801, 1.789, REMOTE MODE, 14, 70, 4.79250, Torr, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, Stopped - IDLE, True, False, OFF, ON, Open, Closed, 2.00 K, True, 70.50, False, NaN, 42.40, 66.39, 104.00, 106.00, 100.00, 22.51, 22.92, 0.00, 96.61, 1, 0, 22.62, 23.42
10/11/2016, 13:49:57.619, 00:11:56, 294.834, 295.054, 294.46, 294.71, 0.000, 1.801, 1.789, REMOTE MODE, 14, 70, 3.95944, Torr, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, Stopped - IDLE, True, False, OFF, ON, Open, Closed, 2.00 K, True, 70.50, False, NaN, 42.41, 66.39, 104.00, 106.00, 100.00, 22.51, 22.92, 0.00, 96.61, 1, 0, 22.62, 23.53
10/11/2016, 13:50:27.276, 00:12:25, 294.825, 295.045, 294.46, 294.70, 0.000, 1.801, 1.789, REMOTE MODE, 14, 70, 3.66828, Torr, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, Stopped - IDLE, True, False, OFF, ON, Closed, Closed, 2.00 K, True, 70.51, False, NaN, 42.42, 66.40, 104.00, 106.00, 100.00, 22.51, 22.92, 0.00, 96.61, 1, 0, 22.72, 23.63
10/11/2016, 13:50:56.962, 00:00:19, 294.819, 295.039, 294.45, 294.68, 0.000, 1.801, 1.789, REMOTE MODE, 14, 70, 3.53083, Torr, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, CoolDown - MEDIUM LEAK TEST, False, False, OFF, ON, Open, Closed, 2.00 K, True, 70.51, False, NaN, 42.42, 66.40, 104.00, 106.00, 100.00, 22.51, 23.02, 0.00, 96.61, 1, 0, 22.72, 23.63
10/11/2016, 13:51:26.618, 00:00:49, 294.812, 295.031, 294.45, 294.67, 0.000, 1.801, 1.789, REMOTE MODE, 14, 70, 3.08907, Torr, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, CoolDown - MEDIUM LEAK TEST, False, False, OFF, ON, Open, Closed, 2.00 K, True, 70.51, False, NaN, 42.42, 66.40, 104.00, 106.00, 100.00, 22.62, 23.02, 0.00, 96.61, 1, 0, 22.72, 23.73
10/11/2016, 13:51:56.285, 00:01:18, 294.806, 295.026, 294.45, 294.67, 0.000, 1.801, 1.789, REMOTE MODE, 14, 70, 2.86191, Torr, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, CoolDown - MEDIUM LEAK TEST, False, False, OFF, ON, Open, Closed, 2.00 K, True, 70.51, False, NaN, 42.43, 66.40, 104.00, 106.00, 100.00, 22.62, 23.02, 0.00, 96.61, 1, 0, 22.72, 23.83
10/11/2016, 13:52:25.929, 00:01:48, 294.800, 295.021, 294.45, 294.66, 0.000, 1.801, 1.789, REMOTE MODE, 14, 70, 2.70258, Torr, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, CoolDown - MEDIUM LEAK TEST, False, False, OFF, ON, Open, Closed, 2.00 K, True, 70.51, False, NaN, 42.43, 66.40, 104.00, 106.00, 100.00, 22.62, 23.02, 0.00, 96.61, 1, 0, 22.72, 23.83
10/11/2016, 13:52:55.598, 00:02:18, 294.795, 295.015, 294.45, 294.65, 0.000, 1.801, 1.789, REMOTE MODE, 14, 70, 2.55211, Torr, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, CoolDown - MEDIUM LEAK TEST, False, False, OFF, ON, Open, Closed, 2.00 K, True, 70.51, False, NaN, 42.43, 66.41, 104.00, 106.00, 100.00, 22.62, 23.12, 0.00, 96.61, 1, 0, 22.72, 23.93
10/11/2016, 13:53:25.245, 00:02:47, 294.790, 295.009, 294.45, 294.64, 0.000, 1.801, 1.789, REMOTE MODE, 14, 70, 2.45649, Torr, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, CoolDown - MEDIUM LEAK TEST, False, False, OFF, ON, Open, Closed, 2.00 K, True, 70.52, False, NaN, 42.44, 66.41, 104.00, 106.00, 100.00, 22.62, 23.12, 0.00, 96.61, 1, 0, 22.72, 24.03
10/11/2016, 13:53:54.897, 00:03:17, 294.785, 295.005, 294.45, 294.64, 0.000, 1.801, 1.789, REMOTE MODE, 14, 70, 2.36444, Torr, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, CoolDown - MEDIUM LEAK TEST, False, False, OFF, ON, Open, Closed, 2.00 K, True, 70.52, False, NaN, 42.44, 66.41, 104.00, 106.00, 100.00, 22.62, 23.12, 0.00, 96.61, 1, 0, 22.82, 24.14
10/11/2016, 13:54:24.573, 00:03:47, 294.782, 295.000, 294.45, 294.63, 0.000, 1.801, 1.789, REMOTE MODE, 14, 70, 2.23280, Torr, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, CoolDown - MEDIUM LEAK TEST, False, False, OFF, ON, Open, Closed, 2.00 K, True, 70.52, False, NaN, 42.44, 66.41, 104.00, 106.00, 100.00, 22.62, 23.12, 0.00, 96.61, 1, 0, 22.82, 24.14
10/11/2016, 13:54:54.230, 00:04:16, 294.778, 294.997, 294.45, 294.63, 0.000, 1.801, 1.789, REMOTE MODE, 14, 70, 2.19057, Torr, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, CoolDown - MEDIUM LEAK TEST, False, False, OFF, ON, Open, Closed, 2.00 K, True, 70.52, False, NaN, 42.44, 66.41, 104.00, 106.00, 100.00, 22.62, 23.22, 0.00, 96.61, 1, 0, 22.82, 24.24
10/11/2016, 13:55:23.899, 00:04:46, 294.774, 294.993, 294.45, 294.63, 0.000, 1.801, 1.789, REMOTE MODE, 14, 70, 2.10849, Torr, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, CoolDown - MEDIUM LEAK TEST, False, False, OFF, ON, Open, Closed, 2.00 K, True, 70.52, False, NaN, 42.44, 66.41, 104.00, 106.00, 100.00, 22.62, 23.22, 0.00, 96.61, 1, 0, 22.82, 24.34
10/11/2016, 13:55:53.557, 00:05:16, 294.777, 294.998, 294.46, 294.64, 0.000, 1.801, 1.789, REMOTE MODE, 14, 70, 68.11766, Torr, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, CoolDown - MEDIUM LEAK TEST, False, False, OFF, ON, Open, Closed, 2.00 K, True, 70.52, False, NaN, 42.41, 66.41, 104.00, 106.00, 100.00, 22.62, 23.22, 0.00, 96.61, 1, 0, 22.82, 24.34
10/11/2016, 13:56:23.210, 00:05:45, 294.772, 294.991, 294.45, 294.63, 0.000, 1.801, 1.789, REMOTE MODE, 14, 70, 18.24135, Torr, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, CoolDown - MEDIUM LEAK TEST, False, False, OFF, ON, Open, Closed, 2.00 K, True, 70.52, False, NaN, 42.43, 66.41, 104.00, 106.00, 100.00, 22.62, 23.22, 0.00, 96.61, 1, 0, 22.92, 24.44
10/11/2016, 13:56:52.871, 00:06:15, 294.767, 294.987, 294.45, 294.63, 0.000, 1.801, 1.789, REMOTE MODE, 14, 70, 7.29463, Torr, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, CoolDown - MEDIUM LEAK TEST, False, False, OFF, ON, Open, Closed, 2.00 K, True, 70.52, False, NaN, 42.43, 66.41, 104.00, 106.00, 100.00, 22.62, 23.32, 0.00, 96.61, 1, 0, 22.92, 24.44
10/11/2016, 13:57:22.522, 00:06:45, 294.764, 294.983, 294.45, 294.63, 0.000, 1.801, 1.789, REMOTE MODE, 14, 70, 4.19288, Torr, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, CoolDown - MEDIUM LEAK TEST, False, False, OFF, ON, Open, Closed, 2.00 K, True, 70.52, False, NaN, 42.42, 66.41, 104.00, 106.00, 100.00, 22.62, 23.32, 0.00, 96.61, 1, 0, 22.92, 24.54
10/11/2016, 13:57:52.182, 00:07:14, 294.761, 294.980, 294.45, 294.63, 0.000, 1.801, 1.789, REMOTE MODE, 14, 70, 3.08907, Torr, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, CoolDown - MEDIUM LEAK TEST, False, False, OFF, ON, Open, Closed, 2.00 K, True, 70.52, False, NaN, 42.42, 66.41, 104.00, 106.00, 100.00, 22.62, 23.32, 0.00, 96.61, 1, 0, 22.92, 24.64
10/11/2016, 13:58:21.837, 00:07:44, 294.758, 294.977, 294.45, 294.63, 0.000, 1.801, 1.789, REMOTE MODE, 14, 70, 2.41002, Torr, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, CoolDown - MEDIUM LEAK TEST, False, False, OFF, ON, Open, Closed, 2.00 K, True, 70.52, False, NaN, 42.42, 66.41, 104.00, 106.00, 100.00, 22.62, 23.32, 0.00, 96.61, 1, 0, 23.02, 24.64
10/11/2016, 13:58:51.505, 00:08:14, 294.756, 294.975, 294.45, 294.63, 0.000, 1.801, 1.789, REMOTE MODE, 14, 70, 2.14914, Torr, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, CoolDown - SMALL LEAK TEST, False, False, OFF, ON, Closed, Closed, 2.00 K, True, 70.52, False, NaN, 42.42, 66.41, 104.00, 106.00, 100.00, 22.72, 23.32, 0.00, 96.61, 1, 0, 23.02, 24.75
10/11/2016, 13:59:21.147, 00:08:43, 294.757, 294.975, 293.47, 293.99, 0.000, 2.125, 0.923, REMOTE MODE, 14, 70, 1.88025, Torr, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, CoolDown - HIGH VAC PUMPING, False, False, ON, ON, Open, Closed, 2.00 K, True, 70.52, False, NaN, 44.28, 66.54, 104.00, 106.00, 100.00, 23.32, 24.14, 0.00, 54.30, 1, 0, 22.82, 24.34
10/11/2016, 13:59:50.805, 00:09:13, 294.757, 294.973, 290.05, 292.38, 0.000, 2.249, 0.579, REMOTE MODE, 15, 70, 1.77557, Torr, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, CoolDown - HIGH VAC PUMPING, False, False, ON, ON, Open, Closed, 2.00 K, True, 70.52, False, NaN, 50.57, 66.88, 104.00, 106.00, 100.00, 24.24, 24.54, 0.00, 54.30, 1, 0, 23.12, 24.24
10/11/2016, 14:00:20.465, 00:09:43, 294.756, 294.972, 286.93, 290.66, 0.000, 2.263, 0.535, REMOTE MODE, 16, 70, 1.64500, Torr, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, CoolDown - HIGH VAC PUMPING, False, False, ON, ON, Open, Closed, 2.00 K, True, 70.52, False, NaN, 57.45, 67.24, 104.00, 106.00, 100.00, 25.36, 24.34, 0.00, 54.30, 1, 0, 24.34, 24.54
10/11/2016, 14:00:50.117, 00:10:12, 294.752, 294.969, 284.18, 289.00, 0.000, 2.276, 0.501, REMOTE MODE, 17, 70, 1.52403, Torr, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, CoolDown - HIGH VAC PUMPING, False, False, ON, ON, Open, Closed, 2.00 K, True, 70.52, False, NaN, 64.41, 67.59, 104.00, 106.00, 100.00, 26.70, 24.34, 0.00, 54.30, 1, 0, 26.08, 25.15
10/11/2016, 14:01:19.785, 00:10:42, 294.743, 294.964, 281.62, 287.34, 0.000, 2.290, 0.471, REMOTE MODE, 18, 70, 1.43918, Torr, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, CoolDown - HIGH VAC PUMPING, False, False, ON, ON, Open, Closed, 2.00 K, True, 70.53, False, NaN, 71.77, 67.96, 104.00, 106.00, 100.00, 28.15, 24.34, 0.00, 54.63, 1, 0, 28.05, 25.77
10/11/2016, 14:01:49.431, 00:11:12, 294.731, 294.953, 279.17, 285.78, 0.000, 2.310, 0.454, REMOTE MODE, 19, 70, 1.35906, Torr, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, CoolDown - HIGH VAC PUMPING, False, False, ON, ON, Open, Closed, 2.00 K, True, 70.53, False, NaN, 79.74, 68.30, 104.00, 106.00, 100.00, 29.73, 24.34, 0.00, 54.30, 1, 0, 29.84, 26.39
10/11/2016, 14:02:19.085, 00:11:41, 294.714, 294.941, 276.80, 284.25, 0.000, 2.320, 0.430, REMOTE MODE, 20, 70, 1.25912, Torr, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, CoolDown - HIGH VAC PUMPING, False, False, ON, ON, Open, Closed, 2.00 K, True, 70.53, False, NaN, 88.46, 68.64, 104.00, 106.00, 100.00, 31.33, 24.34, 0.00, 54.30, 1, 0, 31.65, 27.01
10/11/2016, 14:02:48.742, 00:12:11, 294.691, 294.918, 274.40, 282.72, 0.000, 2.337, 0.410, REMOTE MODE, 21, 70, 1.18902, Torr, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, CoolDown - HIGH VAC PUMPING, False, False, ON, ON, Open, Closed, 2.00 K, True, 70.54, False, NaN, 98.42, 68.99, 104.00, 106.00, 100.00, 32.85, 24.44, 0.00, 54.30, 1, 0, 33.51, 27.63
10/11/2016, 14:03:18.402, 00:12:41, 294.661, 294.890, 272.18, 281.25, 0.000, 2.337, 0.403, REMOTE MODE, 21, 70, 1.08075, Torr, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, CoolDown - HIGH VAC PUMPING, False, False, ON, ON, Open, Closed, 2.00 K, True, 70.54, False, NaN, 108.73, 69.32, 104.00, 106.00, 100.00, 34.39, 24.44, 0.00, 54.30, 1, 0, 34.95, 28.15
10/11/2016, 14:03:48.058, 00:13:10, 294.623, 294.856, 270.09, 279.81, 0.000, 2.334, 0.406, REMOTE MODE, 21, 70, 1.00127, Torr, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, CoolDown - HIGH VAC PUMPING, False, False, ON, ON, Open, Closed, 2.00 K, True, 70.55, False, NaN, 119.66, 69.67, 104.00, 106.00, 100.00, 35.85, 24.44, 0.00, 54.30, 1, 0, 36.20, 28.67
10/11/2016, 14:04:17.723, 00:13:40, 294.577, 294.813, 268.07, 278.35, 0.000, 2.334, 0.413, REMOTE MODE, 21, 70, 0.96376, Torr, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, CoolDown - HIGH VAC PUMPING, False, False, ON, ON, Open, Closed, 2.00 K, True, 70.56, False, NaN, 131.38, 70.00, 104.00, 106.00, 100.00, 37.23, 24.44, 0.00, 54.30, 1, 0, 37.46, 29.20
10/11/2016, 14:04:47.368, 00:14:10, 294.525, 294.763, 266.12, 276.96, 0.000, 2.337, 0.416, REMOTE MODE, 21, 70, 0.91010, Torr, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, CoolDown - HIGH VAC PUMPING, False, False, ON, ON, Open, Closed, 2.00 K, True, 70.57, False, NaN, 143.95, 70.33, 104.00, 106.00, 100.00, 38.51, 24.44, 0.00, 54.30, 1, 0, 38.51, 29.62
