Date, Time, Relative Time, Platform Temp., Sample Temp., Stage 1 Temp., Stage 2 Temp., User Temp., Compressor Supply, Compressor Return, Compressor State, Compressor Speed, Head Speed, Vacuum Pressure, Units, Stage 1 Heater Set, Stage 1 Heater Watt., Stage 2 Heater Set, Stage 2 Heater Watt., Platform Heater Set, Platform Heater Watt., User Heater Set, User Heater Watt., System State, Manual Mode, PID Temp Control, Compressor Status, Vacuum Pump (On/off), Case Valve (Open/Closed), Vent Valve (Open/Closed), Target Temp., Sample Therm Enabled, Sample Therm Resistance, User Therm Enabled, User Therm Resistance, Stage 1 Therm Resistance, Stage 2 Therm Resistance, Stage 1 Heater Resistance, Stage 2 Heater Resistance, Platform Heater Resistance, Capsule Temp., He Temp., Oil Flow Ratio, Oil Level, Fan Speed, Solenoid Valve State, Oil Temp., Exhaust Temp.
10/21/2016, 0:05:08.994, 07:53:35, 5.018, 5.075, 59.32, 4.45, 0.000, 2.132, 0.744, REMOTE MODE, 14, 40, HiVac, , 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, Standby - IDLE, False, False, ON, OFF, Closed, Closed, 5.00 K, True, 3497.57, False, NaN, 10664.69, 2848.08, 104.00, 106.00, 100.00, 49.40, 24.03, 0.75, 30.31, 1, 0, 43.13, 31.98
10/21/2016, 0:05:38.650, 07:54:05, 5.038, 5.000, 59.33, 4.75, 0.000, 2.135, 0.748, REMOTE MODE, 14, 40, HiVac, , 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, Standby - IDLE, False, False, ON, OFF, Closed, Closed, 5.00 K, True, 3562.49, False, NaN, 10664.67, 2646.41, 104.00, 106.00, 100.00, 49.40, 24.03, 0.75, 30.31, 1, 0, 43.13, 31.98
10/21/2016, 0:06:08.318, 07:54:35, 5.015, 5.062, 59.32, 4.46, 0.000, 2.132, 0.748, REMOTE MODE, 14, 40, HiVac, , 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, Standby - IDLE, False, False, ON, OFF, Closed, Closed, 5.00 K, True, 3509.16, False, NaN, 10664.70, 2846.29, 104.00, 106.00, 100.00, 49.40, 24.03, 0.75, 30.31, 1, 0, 43.13, 31.98
10/21/2016, 0:06:37.963, 07:55:04, 4.990, 5.000, 59.33, 4.58, 0.000, 2.132, 0.748, REMOTE MODE, 14, 40, HiVac, , 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, Standby - IDLE, False, False, ON, OFF, Closed, Closed, 5.00 K, True, 3562.15, False, NaN, 10664.67, 2760.35, 104.00, 106.00, 100.00, 49.40, 24.03, 0.75, 30.31, 1, 0, 43.13, 31.98
10/21/2016, 0:07:07.617, 07:55:34, 5.037, 5.056, 59.33, 4.61, 0.000, 2.132, 0.744, REMOTE MODE, 14, 40, HiVac, , 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, Standby - IDLE, False, False, ON, OFF, Closed, Closed, 5.00 K, True, 3514.25, False, NaN, 10664.67, 2738.42, 104.00, 106.00, 100.00, 49.40, 24.03, 0.75, 30.31, 1, 0, 43.13, 31.98
10/21/2016, 0:07:37.274, 07:56:04, 5.054, 5.024, 59.34, 4.53, 0.000, 2.138, 0.751, REMOTE MODE, 14, 40, HiVac, , 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, Standby - IDLE, False, False, ON, OFF, Closed, Closed, 5.00 K, True, 3541.83, False, NaN, 10664.53, 2795.36, 104.00, 106.00, 100.00, 49.40, 24.03, 0.75, 30.31, 1, 0, 43.13, 31.98
10/21/2016, 0:08:06.929, 07:56:33, 4.991, 5.029, 59.32, 4.66, 0.000, 2.135, 0.751, REMOTE MODE, 14, 40, HiVac, , 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, Standby - IDLE, False, False, ON, OFF, Closed, Closed, 5.00 K, True, 3536.91, False, NaN, 10664.69, 2704.11, 104.00, 106.00, 100.00, 49.40, 24.03, 0.75, 30.31, 1, 0, 43.13, 31.98
10/21/2016, 0:08:36.589, 07:57:03, 4.990, 5.059, 59.33, 4.45, 0.000, 2.135, 0.751, REMOTE MODE, 14, 40, HiVac, , 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, Standby - IDLE, False, False, ON, OFF, Closed, Closed, 5.00 K, True, 3511.34, False, NaN, 10664.63, 2851.50, 104.00, 106.00, 100.00, 49.26, 23.93, 0.76, 30.64, 1, 0, 43.13, 31.98
10/21/2016, 0:09:06.243, 07:57:33, 5.057, 5.013, 59.10, 4.84, 0.000, 2.138, 0.754, REMOTE MODE, 14, 40, HiVac, , 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, Standby - IDLE, False, False, ON, OFF, Closed, Closed, 5.00 K, True, 3550.95, False, NaN, 10667.63, 2597.25, 104.00, 106.00, 100.00, 49.26, 23.93, 0.76, 30.64, 1, 0, 43.13, 31.98
10/21/2016, 0:09:35.911, 07:58:02, 5.058, 5.068, 59.34, 4.45, 0.000, 2.138, 0.754, REMOTE MODE, 14, 40, HiVac, , 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, Standby - IDLE, False, False, ON, OFF, Closed, Closed, 5.00 K, True, 3504.07, False, NaN, 10664.52, 2849.61, 104.00, 106.00, 100.00, 49.26, 23.93, 0.76, 30.64, 1, 0, 43.13, 31.98
10/21/2016, 0:10:05.558, 07:58:32, 4.990, 5.006, 59.34, 4.74, 0.000, 2.138, 0.754, REMOTE MODE, 14, 40, HiVac, , 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, Standby - IDLE, False, False, ON, OFF, Closed, Closed, 5.00 K, True, 3556.79, False, NaN, 10664.51, 2608.58, 104.00, 106.00, 100.00, 49.26, 23.93, 0.76, 30.64, 1, 0, 43.13, 31.98
10/21/2016, 0:10:35.211, 07:59:02, 5.009, 5.073, 59.33, 4.45, 0.000, 2.138, 0.761, REMOTE MODE, 14, 40, HiVac, , 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, Standby - IDLE, False, False, ON, OFF, Closed, Closed, 5.00 K, True, 3499.87, False, NaN, 10664.57, 2852.63, 104.00, 106.00, 100.00, 49.26, 23.93, 0.76, 30.64, 1, 0, 43.13, 31.98
10/21/2016, 0:11:04.880, 07:59:31, 5.030, 5.004, 59.09, 4.70, 0.000, 2.138, 0.758, REMOTE MODE, 14, 40, HiVac, , 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, Standby - IDLE, False, False, ON, OFF, Closed, Closed, 5.00 K, True, 3558.79, False, NaN, 10667.67, 2677.83, 104.00, 106.00, 100.00, 49.26, 23.93, 0.76, 30.64, 1, 0, 43.13, 31.98
10/21/2016, 0:11:34.526, 08:00:01, 5.032, 5.053, 59.33, 4.49, 0.000, 2.138, 0.758, REMOTE MODE, 14, 40, HiVac, , 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, Standby - IDLE, False, False, ON, OFF, Closed, Closed, 5.00 K, True, 3516.34, False, NaN, 10664.57, 2819.23, 104.00, 106.00, 100.00, 49.40, 23.93, 0.75, 30.64, 1, 0, 43.13, 31.98
10/21/2016, 0:12:04.194, 08:00:30, 5.005, 5.007, 59.58, 4.46, 0.000, 2.138, 0.754, REMOTE MODE, 14, 40, HiVac, , 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, Standby - IDLE, False, False, ON, OFF, Closed, Closed, 5.00 K, True, 3556.49, False, NaN, 10661.40, 2842.03, 104.00, 106.00, 100.00, 49.26, 23.93, 0.76, 30.64, 1, 0, 43.13, 31.98
10/21/2016, 0:12:33.836, 08:01:00, 5.027, 5.046, 59.58, 4.67, 0.000, 2.135, 0.758, REMOTE MODE, 14, 40, HiVac, , 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, Standby - IDLE, False, False, ON, OFF, Closed, Closed, 5.00 K, True, 3522.82, False, NaN, 10661.37, 2700.96, 104.00, 106.00, 100.00, 49.26, 23.93, 0.76, 30.64, 1, 0, 43.13, 31.98
10/21/2016, 0:13:03.496, 08:01:30, 5.048, 5.037, 59.34, 4.50, 0.000, 2.135, 0.758, REMOTE MODE, 14, 40, HiVac, , 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, Standby - IDLE, False, False, ON, OFF, Closed, Closed, 5.00 K, True, 3530.21, False, NaN, 10664.43, 2813.62, 104.00, 106.00, 100.00, 49.26, 23.93, 0.76, 30.64, 1, 0, 43.13, 31.98
10/21/2016, 0:13:33.150, 08:01:59, 4.994, 5.018, 59.10, 4.73, 0.000, 2.138, 0.761, REMOTE MODE, 14, 40, HiVac, , 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, Standby - IDLE, False, False, ON, OFF, Closed, Closed, 5.00 K, True, 3546.53, False, NaN, 10667.54, 2663.77, 104.00, 106.00, 100.00, 49.26, 23.93, 0.76, 30.64, 1, 0, 43.13, 31.98
10/21/2016, 0:14:02.807, 08:02:29, 4.983, 5.063, 59.35, 4.44, 0.000, 2.135, 0.751, REMOTE MODE, 14, 40, HiVac, , 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, Standby - IDLE, False, False, ON, OFF, Closed, Closed, 5.00 K, True, 3508.50, False, NaN, 10664.39, 2855.54, 104.00, 106.00, 100.00, 49.26, 23.93, 0.76, 30.64, 1, 0, 43.13, 31.98
10/21/2016, 0:14:32.460, 08:02:59, 5.049, 5.004, 59.11, 4.81, 0.000, 2.135, 0.751, REMOTE MODE, 14, 40, HiVac, , 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, Standby - IDLE, False, False, ON, OFF, Closed, Closed, 5.00 K, True, 3558.95, False, NaN, 10667.49, 2610.25, 104.00, 106.00, 100.00, 49.26, 23.93, 0.76, 30.64, 1, 0, 43.13, 31.98
10/21/2016, 0:15:02.122, 08:03:28, 5.063, 5.073, 59.34, 4.45, 0.000, 2.135, 0.754, REMOTE MODE, 14, 40, HiVac, , 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, Standby - IDLE, False, False, ON, OFF, Closed, Closed, 5.00 K, True, 3499.22, False, NaN, 10664.48, 2851.20, 104.00, 106.00, 100.00, 49.26, 23.93, 0.76, 30.64, 1, 0, 43.13, 31.98
10/21/2016, 0:15:31.785, 08:03:58, 4.995, 5.010, 59.10, 4.72, 0.000, 2.132, 0.748, REMOTE MODE, 14, 40, HiVac, , 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, Standby - IDLE, False, False, ON, OFF, Closed, Closed, 5.00 K, True, 3553.97, False, NaN, 10667.61, 2619.25, 104.00, 106.00, 100.00, 49.26, 23.93, 0.76, 30.31, 1, 0, 43.13, 31.98
10/21/2016, 0:16:01.431, 08:04:28, 5.013, 5.079, 59.35, 4.46, 0.000, 2.132, 0.748, REMOTE MODE, 14, 40, HiVac, , 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, Standby - IDLE, False, False, ON, OFF, Closed, Closed, 5.00 K, True, 3494.76, False, NaN, 10664.38, 2844.78, 104.00, 106.00, 100.00, 49.26, 23.93, 0.75, 30.64, 1, 0, 43.01, 31.98
10/21/2016, 0:16:31.087, 08:04:57, 5.068, 5.015, 59.59, 4.65, 0.000, 2.132, 0.748, REMOTE MODE, 14, 40, HiVac, , 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, Standby - IDLE, False, False, ON, OFF, Closed, Closed, 5.00 K, True, 3549.54, False, NaN, 10667.46, 2710.91, 104.00, 106.00, 100.00, 49.26, 23.93, 0.75, 30.31, 1, 0, 43.01, 31.98
10/21/2016, 0:17:00.754, 08:05:27, 5.047, 5.052, 59.35, 4.56, 0.000, 2.135, 0.748, REMOTE MODE, 14, 40, HiVac, , 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, Standby - IDLE, False, False, ON, OFF, Closed, Closed, 5.00 K, True, 3517.26, False, NaN, 10664.43, 2776.49, 104.00, 106.00, 100.00, 49.26, 23.83, 0.75, 30.31, 1, 0, 43.01, 31.98
10/21/2016, 0:17:30.400, 08:05:57, 5.014, 5.020, 59.59, 4.51, 0.000, 2.132, 0.744, REMOTE MODE, 14, 40, HiVac, , 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, Standby - IDLE, False, False, ON, OFF, Closed, Closed, 5.00 K, True, 3544.90, False, NaN, 10661.35, 2808.85, 104.00, 106.00, 100.00, 49.26, 23.83, 0.75, 30.31, 1, 0, 43.01, 31.98
10/21/2016, 0:18:00.057, 08:06:26, 5.028, 5.046, 59.35, 4.74, 0.000, 2.132, 0.744, REMOTE MODE, 14, 40, HiVac, , 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, Standby - IDLE, False, False, ON, OFF, Closed, Closed, 5.00 K, True, 3522.90, False, NaN, 10664.42, 2656.01, 104.00, 106.00, 100.00, 49.26, 23.83, 0.75, 30.31, 1, 0, 43.01, 31.98
10/21/2016, 0:18:29.711, 08:06:56, 5.045, 5.054, 59.35, 4.47, 0.000, 2.132, 0.748, REMOTE MODE, 14, 40, HiVac, , 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, Standby - IDLE, False, False, ON, OFF, Closed, Closed, 5.00 K, True, 3515.61, False, NaN, 10664.36, 2836.41, 104.00, 106.00, 100.00, 49.26, 23.83, 0.75, 30.31, 1, 0, 43.01, 31.87
10/21/2016, 0:18:59.367, 08:07:26, 5.010, 5.015, 59.11, 4.81, 0.000, 2.128, 0.744, REMOTE MODE, 14, 40, HiVac, , 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, Standby - IDLE, False, False, ON, OFF, Closed, Closed, 5.00 K, True, 3549.55, False, NaN, 10667.52, 2610.04, 104.00, 106.00, 100.00, 49.26, 23.83, 0.75, 30.31, 1, 0, 43.01, 31.87
10/21/2016, 0:19:29.027, 08:07:55, 4.986, 5.069, 59.36, 4.45, 0.000, 2.128, 0.744, REMOTE MODE, 14, 40, HiVac, , 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, Standby - IDLE, False, False, ON, OFF, Closed, Closed, 5.00 K, True, 3502.85, False, NaN, 10664.25, 2852.46, 104.00, 106.00, 100.00, 49.26, 23.83, 0.75, 30.31, 1, 0, 43.01, 31.87
10/21/2016, 0:19:58.679, 08:08:25, 5.038, 4.997, 59.34, 4.76, 0.000, 2.132, 0.744, REMOTE MODE, 14, 40, HiVac, , 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, Standby - IDLE, False, False, ON, OFF, Closed, Closed, 5.00 K, True, 3564.78, False, NaN, 10664.44, 2639.66, 104.00, 106.00, 100.00, 49.26, 23.83, 0.75, 30.31, 1, 0, 43.01, 31.87
10/21/2016, 0:20:28.340, 08:08:55, 5.050, 5.065, 59.35, 4.45, 0.000, 2.132, 0.748, REMOTE MODE, 14, 40, HiVac, , 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, Standby - IDLE, False, False, ON, OFF, Closed, Closed, 5.00 K, True, 3506.37, False, NaN, 10664.34, 2852.48, 104.00, 106.00, 100.00, 49.26, 23.83, 0.75, 30.31, 1, 0, 43.01, 31.98
10/21/2016, 0:20:57.995, 08:09:24, 4.978, 4.989, 59.35, 4.59, 0.000, 2.132, 0.744, REMOTE MODE, 14, 40, HiVac, , 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, Standby - IDLE, False, False, ON, OFF, Closed, Closed, 5.00 K, True, 3571.74, False, NaN, 10664.37, 2752.52, 104.00, 106.00, 100.00, 49.26, 23.83, 0.75, 30.31, 1, 0, 43.01, 31.87
10/21/2016, 0:21:27.651, 08:09:54, 4.980, 5.046, 59.35, 4.46, 0.000, 2.132, 0.744, REMOTE MODE, 14, 40, HiVac, , 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, Standby - IDLE, False, False, ON, OFF, Closed, Closed, 5.00 K, True, 3522.40, False, NaN, 10664.38, 2844.57, 104.00, 106.00, 100.00, 49.26, 23.83, 0.75, 30.31, 1, 0, 43.01, 31.98
10/21/2016, 0:21:57.318, 08:10:24, 5.044, 5.005, 59.60, 4.53, 0.000, 2.128, 0.744, REMOTE MODE, 14, 40, HiVac, , 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, Standby - IDLE, False, False, ON, OFF, Closed, Closed, 5.00 K, True, 3558.32, False, NaN, 10664.30, 2791.03, 104.00, 106.00, 100.00, 49.26, 23.83, 0.75, 30.31, 1, 0, 43.01, 31.98
10/21/2016, 0:22:26.965, 08:10:53, 5.037, 5.019, 59.59, 4.62, 0.000, 2.135, 0.751, REMOTE MODE, 14, 40, HiVac, , 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, Standby - IDLE, False, False, ON, OFF, Closed, Closed, 5.00 K, True, 3546.17, False, NaN, 10661.28, 2729.93, 104.00, 106.00, 100.00, 49.26, 23.83, 0.75, 30.31, 1, 0, 43.01, 31.87
10/21/2016, 0:22:56.630, 08:11:23, 4.974, 5.037, 59.36, 4.44, 0.000, 2.135, 0.751, REMOTE MODE, 14, 40, HiVac, , 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, Standby - IDLE, False, False, ON, OFF, Closed, Closed, 5.00 K, True, 3551.79, False, NaN, 10664.29, 2857.61, 104.00, 106.00, 100.00, 49.26, 23.83, 0.75, 30.64, 1, 0, 43.01, 31.98
10/21/2016, 0:23:26.285, 08:11:53, 4.994, 5.011, 59.11, 4.81, 0.000, 2.138, 0.754, REMOTE MODE, 14, 40, HiVac, , 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, Standby - IDLE, False, False, ON, OFF, Closed, Closed, 5.00 K, True, 3552.45, False, NaN, 10667.46, 2612.40, 104.00, 106.00, 100.00, 49.12, 23.83, 0.76, 30.64, 1, 0, 43.01, 31.87
10/21/2016, 0:23:55.932, 08:12:22, 5.016, 5.044, 59.35, 4.43, 0.000, 2.138, 0.754, REMOTE MODE, 14, 40, HiVac, , 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, Standby - IDLE, False, False, ON, OFF, Closed, Closed, 5.00 K, True, 3524.64, False, NaN, 10664.30, 2865.61, 104.00, 106.00, 100.00, 49.12, 23.83, 0.76, 30.64, 1, 0, 43.01, 31.98
10/21/2016, 0:24:25.591, 08:12:52, 5.009, 4.992, 59.35, 4.81, 0.000, 2.138, 0.754, REMOTE MODE, 14, 40, HiVac, , 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, Standby - IDLE, False, False, ON, OFF, Closed, Closed, 5.00 K, True, 3569.35, False, NaN, 10664.37, 2611.02, 104.00, 106.00, 100.00, 49.26, 23.83, 0.75, 30.64, 1, 0, 43.01, 31.87
10/21/2016, 0:24:55.255, 08:13:22, 4.979, 5.056, 59.35, 4.43, 0.000, 2.138, 0.754, REMOTE MODE, 14, 40, HiVac, , 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, Standby - IDLE, False, False, ON, OFF, Closed, Closed, 5.00 K, True, 3514.28, False, NaN, 10664.39, 2863.95, 104.00, 106.00, 100.00, 49.12, 23.83, 0.76, 30.64, 1, 0, 43.01, 31.87
10/21/2016, 0:25:24.900, 08:13:51, 5.038, 4.984, 59.11, 4.71, 0.000, 2.138, 0.758, REMOTE MODE, 14, 40, HiVac, , 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, Standby - IDLE, False, False, ON, OFF, Closed, Closed, 5.00 K, True, 3575.91, False, NaN, 10667.44, 2672.56, 104.00, 106.00, 100.00, 49.26, 23.83, 0.75, 30.64, 1, 0, 43.01, 31.87
10/21/2016, 0:25:54.559, 08:14:21, 5.033, 5.050, 59.36, 4.45, 0.000, 2.138, 0.758, REMOTE MODE, 14, 40, HiVac, , 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, Standby - IDLE, False, False, ON, OFF, Closed, Closed, 5.00 K, True, 3519.51, False, NaN, 10664.29, 2850.36, 104.00, 106.00, 100.00, 49.26, 23.83, 0.75, 30.64, 1, 0, 43.01, 31.98
10/21/2016, 0:26:24.210, 08:14:51, 4.974, 4.982, 59.36, 4.52, 0.000, 2.138, 0.758, REMOTE MODE, 14, 40, HiVac, , 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, Standby - IDLE, False, False, ON, OFF, Closed, Closed, 5.00 K, True, 3577.85, False, NaN, 10664.28, 2800.75, 104.00, 106.00, 100.00, 49.26, 23.83, 0.75, 30.64, 1, 0, 43.01, 31.98
10/21/2016, 0:26:53.871, 08:15:20, 4.967, 5.011, 59.59, 4.50, 0.000, 2.135, 0.754, REMOTE MODE, 14, 40, HiVac, , 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, Standby - IDLE, False, False, ON, OFF, Closed, Closed, 5.00 K, True, 3552.53, False, NaN, 10661.29, 2813.17, 104.00, 106.00, 100.00, 49.26, 23.83, 0.75, 30.64, 1, 0, 43.01, 31.98
10/21/2016, 0:27:23.535, 08:15:50, 5.028, 5.011, 59.35, 4.49, 0.000, 2.135, 0.754, REMOTE MODE, 14, 40, HiVac, , 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, 0.00, 0.000, Standby - IDLE, False, False, ON, OFF, Closed, Closed, 5.00 K, True, 3552.55, False, NaN, 10664.36, 2823.09, 104.00, 106.00, 100.00, 49.26, 23.83, 0.75, 30.64, 1, 0, 43.01, 31.98
